facility_id,facility_name,site_kind,place_key,health_zone,province,opened_after,opened_by,opened_midpoint,interval_days,basis,censoring,explanation,date_first_mentioned,first_mention_after_gap,date_last_mentioned,status_latest,beds_latest,n_sitreps,n_events,flags,aliases,first_service,announced,last_not_open
cte-hgr-nyankunde,CTE HGR Nyankunde,treatment_centre,nyankunde,Nyankunde,Ituri,2026-06-15,2026-06-18,2026-06-16,3,bounded both sides,bounded,"Reported still building on 2026-06-15 and holding patients by 2026-06-18, so it opened in the 3 days between.",2026-06-15,FALSE,2026-06-25,opened,,3,3,possible_host_variant;possible_same_host;possible_same_site,CTE HGR Nyankunde; CTE HGR/Nyankunde,2026-06-18,2026-06-25,2026-06-15
cte-hgr-mongbwalu,CTE de l’HGR Mongbwalu,treatment_centre,mongbwalu,Mongbwalu,Ituri,,2026-06-19,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-06-19. No report shows it being built, so it may have opened much earlier.",2026-06-19,FALSE,2026-06-24,operating,,2,2,possible_host_variant;possible_same_host;possible_same_site,CTE de l’HGR Mongbwalu,2026-06-19,,
cte-munigi,CTE Munigi,treatment_centre,munigi,Nyiragongo,Nord-Kivu,,2026-06-21,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-06-21. No report shows it being built, so it may have opened much earlier.",2026-06-21,FALSE,2026-06-21,operating,,1,1,"",CTE Munigi,2026-06-21,,
cte-aru,Aru,treatment_centre,aru,Aru,Ituri,,2026-06-24,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-06-24. No report shows it being built, so it may have opened much earlier.",2026-06-24,FALSE,2026-08-15,strained,,8,8,possible_same_site,Aru; CTE Aru; CTE d'Aru; CTE HGR/Aru,2026-06-24,2026-06-25,
cte-hgr-rwampara,CTE HGR/Rwampara,treatment_centre,rwampara,Rwampara,Ituri,2026-06-06,2026-06-25,2026-06-15,19,bounded both sides,bounded,"Reported still building on 2026-06-06 and holding patients by 2026-06-25, so it opened in the 19 days between.",2026-05-30,FALSE,2026-06-25,opened,,3,4,possible_host_variant;possible_same_host;possible_same_site,CTE au HGR Rwampara; CTE HGR/Rwampara; HGR Rwampara (CTE),,2026-06-25,2026-06-06
cte-elikya-zs-bunia,CTE Elikya/ZS Bunia,treatment_centre,bunia,Bunia,Ituri,,2026-06-27,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-06-27. No report shows it being built, so it may have opened much earlier.",2026-06-27,TRUE,2026-06-27,operating,,1,1,"",CTE Elikya/ZS Bunia,2026-06-27,,
cte-istm-zs-rwampara,CTE ISTM/ZS Rwampara,treatment_centre,rwampara,Rwampara,Ituri,,2026-06-27,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-06-27. No report shows it being built, so it may have opened much earlier.",2026-06-27,TRUE,2026-06-27,operating,,1,1,"",CTE ISTM/ZS Rwampara,2026-06-27,,
cte-komanda,CTE Komanda,treatment_centre,komanda,Komanda,Ituri,,2026-06-27,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-06-27. No report shows it being built, so it may have opened much earlier.",2026-06-08,FALSE,2026-08-20,operating,,6,6,"",CTE de Komanda; CTE Komanda; Komanda,2026-06-27,,
cte-beni,CTE Beni,treatment_centre,beni,Beni,Nord-Kivu,,2026-06-29,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-06-29. No report shows it being built, so it may have opened much earlier.",2026-06-29,TRUE,2026-09-08,operating,20,15,15,possible_same_site,CTE Beni; CTE de Beni; CTE de l'HGR Beni; CTE de l'HGR de Beni; CTE de l’HGR de Beni; CTE-Beni,2026-06-29,2026-07-04,
cte-istm,CTE ISTM,treatment_centre,nyankunde,Nyankunde,Ituri,,2026-06-29,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-06-29. No report shows it being built, so it may have opened much earlier.",2026-06-29,TRUE,2026-08-20,under_construction,,28,28,"",CTE de ISTM; CTE ISTM; ISTM,2026-06-29,,
cte-kalunguta,CTE Kalunguta,treatment_centre,kalunguta,Kalunguta,Nord-Kivu,,2026-06-29,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-06-29. No report shows it being built, so it may have opened much earlier.",2026-06-29,TRUE,2026-06-29,operating,,1,1,"",CTE Kalunguta,2026-06-29,,
cte-juhudi,CTE de Juhudi,treatment_centre,juhudi,Nia-Nia,"",,2026-06-30,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-06-30. No report shows it being built, so it may have opened much earlier.",2026-06-30,FALSE,2026-06-30,operating,,1,1,"",CTE de Juhudi,2026-06-30,,
cte-butembo,CTE Butembo,treatment_centre,butembo,Butembo,Nord-Kivu,,2026-07-06,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-07-06. No report shows it being built, so it may have opened much earlier.",2026-07-06,FALSE,2026-09-12,strained,,4,4,possible_same_host,CTE Butembo; CTE/CT de Butembo,2026-07-06,,
cte-kitatumba,CTE de Kitatumba,treatment_centre,kitatumba,Butembo,Nord-Kivu,,2026-07-06,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-07-06. No report shows it being built, so it may have opened much earlier.",2026-07-06,FALSE,2026-08-20,operating,,11,12,possible_same_host,CTE de Kitatumba; CTE Kitatumba; Kitatumba,2026-07-06,,
cte-sota,CTE de Sota,treatment_centre,sota,Nyankunde,Ituri,,2026-07-11,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-07-11. No report shows it being built, so it may have opened much earlier.",2026-07-11,FALSE,2026-08-15,operating,,2,2,possible_same_site,CTE de Sota; CTE Sota,2026-07-11,,
cte-iste,CTE ISTE,treatment_centre,iste,"",Ituri,,2026-07-13,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-07-13. No report shows it being built, so it may have opened much earlier.",2026-07-13,FALSE,2026-07-13,operating,,1,1,"",CTE ISTE,2026-07-13,,
cte-nizi,CTE de Nizi,treatment_centre,nizi,Nizi,Ituri,,2026-07-13,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-07-13. No report shows it being built, so it may have opened much earlier.",2026-06-04,FALSE,2026-09-12,strained,,39,47,possible_host_variant;possible_same_host;possible_same_site,CTE de Nizi; CTE Nizi; CTE/CT de Nizi; Nizi,2026-07-13,,
cte-cinquantenaire,CTE Cinquantenaire,treatment_centre,cinquantenaire,Makiso Kisangani,Tshopo,,2026-07-14,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-07-14. No report shows it being built, so it may have opened much earlier.",2026-07-14,FALSE,2026-07-24,operating,,3,3,"",CTE Cinquantenaire; CTE du Cinquantenaire,2026-07-14,,
cte-oicha,CTE d'Oicha,treatment_centre,oicha,Oicha,Nord-Kivu,,2026-07-14,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-07-14. No report shows it being built, so it may have opened much earlier.",2026-07-14,FALSE,2026-08-03,strained,10,2,2,possible_same_site,CTE d'Oicha,2026-07-14,,
cte-hgr-nizi,CTE HGR de Nizi,treatment_centre,nizi,Nizi,Ituri,,2026-07-15,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-07-15. No report shows it being built, so it may have opened much earlier.",2026-05-23,FALSE,2026-07-15,operating,,3,3,possible_host_variant;possible_same_host,CTE HGR de Nizi; HGR Nizi; HGR NIZI,2026-07-15,,
cte-nia-nia,CTE de Nia-Nia,treatment_centre,nia nia,Nia Nia,Ituri,,2026-07-17,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-07-17. No report shows it being built, so it may have opened much earlier.",2026-07-17,TRUE,2026-08-17,strained,,9,11,possible_same_site,CTE de Nia Nia; CTE de Nia-Nia; Nia-Nia,2026-07-17,,
cte-hc-kisangani,CTE HC Kisangani,treatment_centre,kisangani,Makiso Kisangani,Tshopo,,2026-07-18,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-07-18. No report shows it being built, so it may have opened much earlier.",2026-07-18,FALSE,2026-08-22,operating,14,13,13,possible_same_site,CTE de l'HC Kisangani; CTE HC de Kisangani; CTE HC Kisangani,2026-07-18,,
cte-lita,CTE de Lita,treatment_centre,lita,Lita,Ituri,,2026-07-18,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-07-18. No report shows it being built, so it may have opened much earlier.",2026-06-04,FALSE,2026-09-03,strained,,7,7,"",CTE de Lita; CTE Lita; Lita; LITA,2026-07-18,,
cte-hckis,CTE HCKis,treatment_centre,hckis,"",Tshopo,,2026-07-21,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-07-21. No report shows it being built, so it may have opened much earlier.",2026-07-21,FALSE,2026-07-22,operating,,2,2,possible_same_site,CTE HCKis; CTE HCKIS,2026-07-21,,
cte-istm-nyankunde-bunia,CTE de L'ISTM NYANKUNDE A BUNIA,treatment_centre,bunia,Bunia,Ituri,,2026-07-21,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-07-21. No report shows it being built, so it may have opened much earlier.",2026-07-21,FALSE,2026-07-21,operating,,1,1,"",CTE de L'ISTM NYANKUNDE A BUNIA,2026-07-21,,
cte-foner-mambasa,CTE de Foner Mambasa,treatment_centre,foner mambasa,"",Ituri,,2026-07-26,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-07-26. No report shows it being built, so it may have opened much earlier.",2026-07-26,FALSE,2026-07-26,operating,,1,1,"",CTE de Foner Mambasa,2026-07-26,,
cte-boma-mangbetu,CTE de Boma Mangbetu,treatment_centre,boma mangbetu,Boma Mangbetu,Haut-Uele,,2026-07-30,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-07-30. No report shows it being built, so it may have opened much earlier.",2026-07-30,TRUE,2026-09-12,operating,,3,3,"",CTE de Boma Mangbetu,2026-07-30,,
cte-fataki,CTE de Fataki,treatment_centre,fataki,Fataki,Ituri,,2026-07-30,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-07-30. No report shows it being built, so it may have opened much earlier.",2026-07-30,TRUE,2026-08-17,strained,,8,8,possible_same_site,CTE de Fataki; CTE Fataki; Fataki,2026-07-30,,
cte-isiro,CTE d'Isiro,treatment_centre,isiro,Isiro,Haut-Uele,,2026-07-30,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-07-30. No report shows it being built, so it may have opened much earlier.",2026-07-30,TRUE,2026-09-12,operating,,17,21,possible_same_site,CT/CTE d'Isiro; CTE d'Isiro; CTE d’Isiro; CTE de l’HGR d’Isiro; Isiro,2026-07-30,2026-08-02,
cte-kigonze,Kigonze,treatment_centre,kigonze,Bunia,Ituri,,2026-07-30,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-07-30. No report shows it being built, so it may have opened much earlier.",2026-07-30,TRUE,2026-08-24,strained,,9,9,possible_same_site,CTE de Kigonze; Kigonze,2026-07-30,,
cte-logo,Logo,treatment_centre,logo,Logo,Ituri,,2026-07-30,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-07-30. No report shows it being built, so it may have opened much earlier.",2026-07-30,TRUE,2026-08-22,strained,,11,11,possible_same_site,CTE de Logo; Logo,2026-07-30,,
cte-wamba,CTE de Wamba,treatment_centre,wamba,Wamba,Haut-Uele,,2026-07-30,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-07-30. No report shows it being built, so it may have opened much earlier.",2026-07-30,TRUE,2026-09-12,operating,,11,11,"",CTE de Wamba; CTE Wamba; Wamba,2026-07-30,,
cte-pawa,CTE de Pawa,treatment_centre,pawa,Pawa,Haut-Uele,,2026-08-01,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-08-01. No report shows it being built, so it may have opened much earlier.",2026-08-01,FALSE,2026-09-12,strained,,9,9,"",CTE de Pawa,2026-08-01,,
cte-rwankole,CTE de Rwankole,treatment_centre,rwankole,Bunia,Ituri,2026-07-31,2026-08-01,2026-07-31,1,bounded both sides,bounded,"Reported still building on 2026-07-31 and holding patients by 2026-08-01, so it opened in the 1 days between.",2026-05-22,FALSE,2026-09-04,operating,120,10,10,"",CTE de Rwankole; CTE Rwankole; Rwankole,2026-08-01,2026-08-04,2026-07-31
cte-musienene,CTE de Musienene,treatment_centre,musienene,Musienene,Nord-Kivu,,2026-08-04,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-08-04. No report shows it being built, so it may have opened much earlier.",2026-08-04,FALSE,2026-09-02,planned,,4,4,possible_same_site,CTE de Musienene; futur centre de traitement de Musienene,2026-08-04,,
cte-kasenyi,CTE de Kasenyi,treatment_centre,kasenyi,Tchomia,Ituri,2026-07-14,2026-08-09,2026-07-27,26,bounded both sides,bounded,"Reported still building on 2026-07-14 and holding patients by 2026-08-09, so it opened in the 26 days between.",2026-07-14,FALSE,2026-09-08,operating,80,4,4,"",CTE de Kasenyi,2026-08-12,2026-08-09,2026-07-14
cte-cth-isiro,CTH d’Isiro,treatment_centre,isiro,Isiro,Haut-Uele,,2026-08-12,,,"in service, no earlier bound","left censored: open by this date, could have opened any time before","First reported holding patients on 2026-08-12. No report shows it being built, so it may have opened much earlier.",2026-08-12,FALSE,2026-08-12,operating,,1,1,"",CTH d’Isiro,2026-08-12,,
