sitrep,report_date,facility_id,facility_raw,name_status,site_kind,place_key,place_raw,event,event_date,beds,health_zone,province,status_note,evidence_quote,confidence,model
099,2026-08-21,site-cs-jamaa,CS Jamaa,named,other,jamaa,"",mention_only,,,Makiso Kisangani,Tshopo,The health center was accompanied by infection control teams.,"8 ESS ont été accompagnés (CS Jamaa, CSR Foyer, HGR Mangobo, CS La Famille, CSR Matete, CS Segama, CS Konga-Konga et la Prison centrale)",high,agy:gemini-3.1-pro-low
099,2026-08-21,site-cs-konga-konga,CS Konga-Konga,named,other,konga konga,Konga-Konga,mention_only,,,Makiso Kisangani,Tshopo,The health center was accompanied by infection control teams.,"8 ESS ont été accompagnés (CS Jamaa, CSR Foyer, HGR Mangobo, CS La Famille, CSR Matete, CS Segama, CS Konga-Konga et la Prison centrale)",high,agy:gemini-3.1-pro-low
099,2026-08-21,site-cs-ruwenzori,CS Ruwenzori,named,other,ruwenzori,"",mention_only,,,Katwa,Nord-Kivu,Infection control teams provided coverage at the health center.,"couverture des équipes PCI dans les ménages de Mangothe et de Kasanga Tuha (AS de Bundji), au CS Ruwenzori (AS de Kasabinyole) et au CS Jades",high,agy:gemini-3.1-pro-low
099,2026-08-21,site-cs-segama,CS Segama,named,other,segama,Segama,mention_only,,,Mangobo,Tshopo,The health center was accompanied by infection control teams.,"8 ESS ont été accompagnés (CS Jamaa, CSR Foyer, HGR Mangobo, CS La Famille, CSR Matete, CS Segama, CS Konga-Konga et la Prison centrale)",high,agy:gemini-3.1-pro-low
099,2026-08-21,site-csr-foyer,CSR Foyer,named,other,csr foyer,"",mention_only,,,"",Tshopo,The health center was accompanied by infection control teams.,"8 ESS ont été accompagnés (CS Jamaa, CSR Foyer, HGR Mangobo, CS La Famille, CSR Matete, CS Segama, CS Konga-Konga et la Prison centrale)",high,agy:gemini-3.1-pro-low
099,2026-08-21,site-csr-matete,CSR Matete,named,other,matete,Matete,mention_only,,,Mangobo,Tshopo,The health center was accompanied by infection control teams.,"8 ESS ont été accompagnés (CS Jamaa, CSR Foyer, HGR Mangobo, CS La Famille, CSR Matete, CS Segama, CS Konga-Konga et la Prison centrale)",high,agy:gemini-3.1-pro-low
099,2026-08-21,site-hgr-mangobo,HGR Mangobo,named,other,mangobo,Mangobo,mention_only,,,Mangobo,Tshopo,The hospital was accompanied by infection control teams.,"8 ESS ont été accompagnés (CS Jamaa, CSR Foyer, HGR Mangobo, CS La Famille, CSR Matete, CS Segama, CS Konga-Konga et la Prison centrale)",high,agy:gemini-3.1-pro-low
099,2026-08-21,site-polyclinique-art,polyclinique ART,named,other,poly art,"",mention_only,,,"",Tshopo,The polyclinic was evaluated by infection control teams.,"9 PPL ont été évalués, dont 7 à la polyclinique ART et 2 au Centre médical Tradimoderne",high,agy:gemini-3.1-pro-low
099,2026-08-21,site-prison-centrale,Prison centrale,named,other,prison centrale,"",mention_only,,,"",Tshopo,The central prison was treated as a health care establishment and accompanied by infection control teams.,"8 ESS ont été accompagnés (CS Jamaa, CSR Foyer, HGR Mangobo, CS La Famille, CSR Matete, CS Segama, CS Konga-Konga et la Prison centrale)",high,agy:gemini-3.1-pro-low
100,2026-08-22,"",des ESS,unnamed,hospital_isolation,"","",operating,,,"",Nord-Kivu,Several suspected cases are isolated in health facilities that are not transit centres.,"plusieurs cas suspects de Butembo, Masereka, Vuhovi et Kalunguta sont isolés dans des ESS qui ne sont pas des centres de transit.",high,agy:gemini-3.1-pro-low
100,2026-08-22,"",CTE de grande capacité,unnamed,treatment_centre,grande capacite,"",under_construction,,,"",Tshopo,Construction of a large capacity treatment centre is ongoing.,poursuite des travaux de construction des unités d’isolement de Madula et de Kabondo ainsi que du CTE de grande capacité.,high,agy:gemini-3.1-pro-low
100,2026-08-22,ci-kabondo,Kabondo,named,isolation_centre,kabondo,Kabondo,under_construction,,,Kabondo,Tshopo,Construction work is ongoing for the isolation units.,poursuite des travaux de construction des unités d’isolement de Madula et de Kabondo,high,agy:gemini-3.1-pro-low
100,2026-08-22,ci-madula,unités d’isolement de Madula,named,isolation_centre,madula,Madula,under_construction,,,Wanierukula,Tshopo,Construction work is ongoing for the isolation units.,poursuite des travaux de construction des unités d’isolement de Madula et de Kabondo,high,agy:gemini-3.1-pro-low
100,2026-08-22,cte-bambu,Bambu,named,treatment_centre,bambu,Bambu,strained,,,Bambu,Ituri,The treatment centre for confirmed cases is saturated.,"saturation des CTE de Nizi et de Bambu (confirmés) et de Kilo, Logo et Kigonze (suspects)",high,agy:gemini-3.1-pro-low
100,2026-08-22,cte-beni,CTE de l’HGR de Beni,named,treatment_centre,beni,Beni,operating,,,Beni,Nord-Kivu,Three recovered patients were discharged and accompanied to their health areas.,les 3 guéris du CTE de l’HGR de Beni ont été déchargés et accompagnés dans leurs aires de santé,high,agy:gemini-3.1-pro-low
100,2026-08-22,cte-buta,CTE de Buta,named,treatment_centre,buta,Buta,under_construction,,,Buta,Bas-Uele,Construction of the treatment centre needs to be accelerated.,la construction du CTE de Buta doit être accélérée,high,agy:gemini-3.1-pro-low
100,2026-08-22,cte-hc-kisangani,CTE HC Kisangani,named,treatment_centre,kisangani,Kisangani,operating,,14,Makiso Kisangani,Tshopo,"One new suspected case was admitted and one patient recovered, leaving 4 isolated.",une nouvelle admission de cas suspect au CTE HC Kisangani et une sortie de guérison portent à 4 le nombre de patients isolés (1 confirmé et 3 suspects) pour 14 lits,high,agy:gemini-3.1-pro-low
100,2026-08-22,cte-isiro,Isiro,named,treatment_centre,isiro,Isiro,strained,,,Isiro,Haut-Uele,Occupancy of the treatment centre exceeds capacity at 120% for confirmed cases.,l’occupation dépasse la capacité à Isiro (120 % confirmés) et à Wamba (140 % suspects),high,agy:gemini-3.1-pro-low
100,2026-08-22,cte-kigonze,Kigonze,named,treatment_centre,kigonze,Kigonze,strained,,,Bunia,Ituri,The treatment centre for suspected cases is saturated.,"saturation des CTE de Nizi et de Bambu (confirmés) et de Kilo, Logo et Kigonze (suspects)",high,agy:gemini-3.1-pro-low
100,2026-08-22,cte-kilo,Kilo,named,treatment_centre,kilo,Kilo,strained,,,Kilo,Ituri,The treatment centre for suspected cases is saturated.,"saturation des CTE de Nizi et de Bambu (confirmés) et de Kilo, Logo et Kigonze (suspects)",high,agy:gemini-3.1-pro-low
100,2026-08-22,cte-logo,Logo,named,treatment_centre,logo,Logo,strained,,,Logo,Ituri,The treatment centre for suspected cases is saturated.,"saturation des CTE de Nizi et de Bambu (confirmés) et de Kilo, Logo et Kigonze (suspects)",high,agy:gemini-3.1-pro-low
100,2026-08-22,cte-nizi,CTE de Nizi,named,treatment_centre,nizi,Nizi,strained,,,Nizi,Ituri,The treatment centre for confirmed cases is saturated.,"saturation des CTE de Nizi et de Bambu (confirmés) et de Kilo, Logo et Kigonze (suspects)",high,agy:gemini-3.1-pro-low
100,2026-08-22,cte-wamba,Wamba,named,treatment_centre,wamba,Wamba,strained,,,Wamba,Haut-Uele,Occupancy of the treatment centre exceeds capacity at 140% for suspected cases.,l’occupation dépasse la capacité à Isiro (120 % confirmés) et à Wamba (140 % suspects),high,agy:gemini-3.1-pro-low
100,2026-08-22,site-poste-sante-3e-zone-defense,poste de santé de la 3e Zone de Défense,named,other,makiso kis,Makiso-Kis,mention_only,,,"",Tshopo,The health post was decontaminated.,le poste de santé de la 3e Zone de Défense (Makiso-Kis) a été décontaminé,high,agy:gemini-3.1-pro-low
101,2026-08-23,"",CTE de grande capacité,unnamed,treatment_centre,grande capacite,"",under_construction,,,"","",Construction work on a large-capacity treatment centre is ongoing.,ainsi que du CTE de grande capacité.,high,agy:gemini-3.1-pro-low
101,2026-08-23,ci-kabondo,unités d’isolement de Kabondo,named,isolation_centre,kabondo,Kabondo,under_construction,,,Kabondo,Tshopo,Construction work on the isolation unit is ongoing.,Poursuite des travaux de construction des unités d’isolement de Madula et de Kabondo,high,agy:gemini-3.1-pro-low
101,2026-08-23,ci-madula,unités d’isolement de Madula,named,isolation_centre,madula,Madula,under_construction,,,"","",Construction work on the isolation unit is ongoing.,Poursuite des travaux de construction des unités d’isolement de Madula et de Kabondo,high,agy:gemini-3.1-pro-low
101,2026-08-23,cte-elikya,CTE Elikya,named,treatment_centre,elikya,Elikya,operating,,,Bunia,Ituri,Three live alerts were validated and transferred to the treatment centre.,"cinq en Ituri, dont trois alertes vivantes validées et transférées au CTE Elikya (100 %)",high,agy:gemini-3.1-pro-low
101,2026-08-23,cte-katwa,CTE Katwa,named,treatment_centre,katwa,Katwa,operating,,,Katwa,Nord-Kivu,A confirmed case from this treatment centre was buried.,l’enterrement d’un cas confirmé du CTE Katwa au cimetière de Butuhe,high,agy:gemini-3.1-pro-low
101,2026-08-23,hosp-c-h-vukaka,C.H Vukaka,named,hospital_isolation,vukaka,Vukaka,operating,,,Katwa,Nord-Kivu,A deceased person was swabbed at this health centre.,et le swab d’un décès au C.H Vukaka (100 % de réalisation).,high,agy:gemini-3.1-pro-low
101,2026-08-23,site-chr-maboya,CHR Maboya,named,other,maboya,Maboya,mention_only,,,Kalunguta,Nord-Kivu,The reference hospital underwent decontamination.,accompagné la décontamination du CHR Maboya (Kalunguta),high,agy:gemini-3.1-pro-low
101,2026-08-23,site-dispensaire-mumole,dispensaire Mumole,named,other,mumole,Mumole,mention_only,,,Kyondo,Nord-Kivu,The dispensary underwent decontamination.,"et du dispensaire Mumole (Kyondo),",high,agy:gemini-3.1-pro-low
101,2026-08-23,site-hgr-makiso-kisangani,HGR Makiso-Kisangani,named,other,makiso kisangani,Makiso-Kisangani,mention_only,,,Makiso-Kisangani,Tshopo,The hospital's incinerator remains out of order.,"À la Tshopo, l’incinérateur de l’HGR Makiso-Kisangani reste en panne",high,agy:gemini-3.1-pro-low
102,2026-08-24,ct-matanda,CT de Matanda,named,transit_centre,matanda,Matanda,under_construction,,,"",Nord-Kivu,Construction work is continuing on the transit centre.,poursuite des travaux de construction du CT de Matanda.,high,agy:gemini-3.1-pro-low
102,2026-08-24,cte-bambu,CTE de Bambu,named,treatment_centre,bambu,Bambu,strained,,,Bambu,Ituri,The treatment centre for confirmed cases is saturated.,"saturation des CTE de Bambu (confirmés), Kilo et Kigonze (suspects) en Ituri",high,agy:gemini-3.1-pro-low
102,2026-08-24,cte-katwa,CTE de Katwa,named,treatment_centre,katwa,Katwa,operating,,,Katwa,Nord-Kivu,Three recovered patients from the treatment centre testified in the community.,3 guéris du CTE de Katwa ont témoigné devant la communauté.,high,agy:gemini-3.1-pro-low
102,2026-08-24,cte-kigonze,Kigonze,named,treatment_centre,kigonze,Kigonze,strained,,,Bunia,Ituri,The centre for suspect cases is saturated.,"saturation des CTE de Bambu (confirmés), Kilo et Kigonze (suspects) en Ituri",high,agy:gemini-3.1-pro-low
102,2026-08-24,cte-kilo,Kilo,named,treatment_centre,kilo,Kilo,strained,,,Kilo,Ituri,The centre for suspect cases is saturated.,"saturation des CTE de Bambu (confirmés), Kilo et Kigonze (suspects) en Ituri",high,agy:gemini-3.1-pro-low
102,2026-08-24,hosp-hgr-ganga,HGR Ganga,named,hospital_isolation,ganga,Ganga,operating,,,Ganga,Bas-Uele,One confirmed case is in isolation at the hospital.,"Au Bas Uélé, 1 cas confirmé est en isolement à l’HGR Ganga.",high,agy:gemini-3.1-pro-low
102,2026-08-24,site-cs-dokotolo,CS Dokotolo,named,other,dokotolo,Dokotolo,mention_only,,,"",Nord-Kivu,Infection prevention and control teams were escorted to the health centre.,accompagnements des équipes PCI (CS Dokotolo/AS Butsili et CS Ngalika/AS Ruwenzori),high,agy:gemini-3.1-pro-low
102,2026-08-24,site-cs-ngalika,CS Ngalika,named,other,ngalika,Ngalika,mention_only,,,"",Nord-Kivu,Infection prevention and control teams were escorted to the health centre.,accompagnements des équipes PCI (CS Dokotolo/AS Butsili et CS Ngalika/AS Ruwenzori),high,agy:gemini-3.1-pro-low
102,2026-08-24,site-hgr-makiso,HGR Makiso,named,other,makiso,Makiso,mention_only,,,Makiso Kisangani,Tshopo,A safe and dignified burial team performed an operation at the hospital's morgue.,un EDS a été réalisé à la morgue de l’HGR Makiso.,high,agy:gemini-3.1-pro-low
102,2026-08-24,site-morgue-ngalika,morgue de Ngalika,named,other,ngalika,Ngalika,incident,,,"",Nord-Kivu,The morgue was stoned and a body was removed by the population.,le caillassage de la morgue de Ngalika et l’enlèvement d’un corps par la population.,high,agy:gemini-3.1-pro-low
103,2026-08-25,ct-hgr-buta,HGR de Buta,named,transit_centre,buta,Buta,mention_only,,,Buta,Bas-Uele,The facility was evaluated and received a score card of 54.3%.,"Au Bas-Uélé, 3 rings ont été ouverts (Buta, Viadana et Ganga), 2 ménages décontaminés à Ganga et l’HGR de Buta a été évalué (score card de 54,3 %).",high,agy:gemini-3.1-pro-low
103,2026-08-25,cte-bambu,CTE de Bambu,named,treatment_centre,bambu,Bambu,strained,,,Bambu,Ituri,The treatment center is experiencing saturation for confirmed cases.,saturation des CTE de Bambu (confirmés) et de Kilo (suspects) en Ituri,high,agy:gemini-3.1-pro-low
103,2026-08-25,cte-kilo,Kilo,named,treatment_centre,kilo,Kilo,strained,,,Kilo,Ituri,The treatment center is saturated with suspect cases.,saturation des CTE de Bambu (confirmés) et de Kilo (suspects) en Ituri,high,agy:gemini-3.1-pro-low
103,2026-08-25,cte-wamba,CTE Wamba,named,treatment_centre,wamba,Wamba,strained,,,Wamba,Haut-Uele,The treatment center is over capacity for suspect beds.,et au Haut-Uélé (CTE Wamba en sursaturation chez les lits suspects).,high,agy:gemini-3.1-pro-low
103,2026-08-25,hosp-hgr-ganga,HGR Ganga,named,hospital_isolation,ganga,Ganga,operating,,,Ganga,Bas-Uele,One confirmed case is in isolation at the facility.,"Au Bas Uélé, 1 cas confirmé est en isolement à l’HGR Ganga.",high,agy:gemini-3.1-pro-low
103,2026-08-25,site-hgr-beni,HGR Beni,named,other,beni,Beni,mention_only,,,Beni,Nord-Kivu,The report notes that two lifeless bodies were directed to the facility's morgue for swabbing and securing.,"deux au Nord-Kivu, il s’agit deux corps sans vie interceptés au PoC de Kasitu (ZS Beni) et orientés à la morgue de l’HGR Beni pour swab et sécurisation.",high,agy:gemini-3.1-pro-low
104,2026-08-26,"",CTE,unnamed,treatment_centre,beni,Beni,operating,,,Beni,Nord-Kivu,Religious leaders were given a guided tour of the facility.,briefing de 20 leaders religieux à Beni assorti d’une visite guidée du CTE et de 90 membres du mouvement culturel OURAN,high,agy:gemini-3.1-pro-low
104,2026-08-26,"",CTE de grande capacité,unnamed,treatment_centre,grande capacite,"",under_construction,,,"",Tshopo,A high-capacity treatment center is currently under construction.,"À la Tshopo, suivi de la construction des unités d’isolement de Madula et de Kabondo et du CTE de grande capacité,",high,agy:gemini-3.1-pro-low
104,2026-08-26,ci-kabondo,Kabondo,named,isolation_centre,kabondo,Kabondo,under_construction,,,Kabondo,Tshopo,Construction of this isolation unit is being monitored.,"À la Tshopo, suivi de la construction des unités d’isolement de Madula et de Kabondo et du CTE de grande capacité,",high,agy:gemini-3.1-pro-low
104,2026-08-26,ci-madula,unités d’isolement de Madula,named,isolation_centre,madula,Madula,under_construction,,,Wanierukula,Tshopo,Construction of this isolation unit is being monitored.,"À la Tshopo, suivi de la construction des unités d’isolement de Madula et de Kabondo et du CTE de grande capacité,",high,agy:gemini-3.1-pro-low
104,2026-08-26,ct-bunia,CT Bunia,named,transit_centre,bunia,Bunia,operating,,,Bunia,Ituri,Suspected cases were isolated and referred to this transit center.,"toutes validées, isolées et référées au CT Bunia et au CT Elikia ;",high,agy:gemini-3.1-pro-low
104,2026-08-26,ct-elikia,CT Elikia,named,transit_centre,elikia,Elikia,operating,,,Bunia,Ituri,Suspected cases were isolated and referred to this transit center.,"toutes validées, isolées et référées au CT Bunia et au CT Elikia ;",high,agy:gemini-3.1-pro-low
104,2026-08-26,ct-kigonze,CT Kigonze,named,transit_centre,kigonze,Kigonze,strained,,,Bunia,Ituri,The transit center has reached saturation with suspected cases.,saturation du CTE de Bambu (confirmés) et du CT Kigonze (suspects) en Ituri ;,high,agy:gemini-3.1-pro-low
104,2026-08-26,cte-bambu,CTE de Bambu,named,treatment_centre,bambu,Bambu,strained,,,Bambu,Ituri,The treatment center has reached saturation with confirmed cases.,saturation du CTE de Bambu (confirmés) et du CT Kigonze (suspects) en Ituri ;,high,agy:gemini-3.1-pro-low
104,2026-08-26,cte-bunia,CTE Bunia,named,treatment_centre,bunia,Bunia,operating,,,Bunia,Ituri,Recovered patients were successfully discharged from the facility.,"couverture médiatique de la sortie de 9 guéris du CTE Rwankole et de 10 guéris des CTE Bunia, CME et Elikya ;",high,agy:gemini-3.1-pro-low
104,2026-08-26,cte-cme,CME,named,treatment_centre,"","",operating,,,"",Ituri,Recovered patients were successfully discharged from the facility.,"couverture médiatique de la sortie de 9 guéris du CTE Rwankole et de 10 guéris des CTE Bunia, CME et Elikya ;",high,agy:gemini-3.1-pro-low
104,2026-08-26,cte-rwankole,CTE Rwankole,named,treatment_centre,rwankole,Rwankole,operating,,,Bunia,Ituri,Recovered Ebola patients were discharged from the facility with media coverage.,"couverture médiatique de la sortie de 9 guéris du CTE Rwankole et de 10 guéris des CTE Bunia, CME et Elikya ;",high,agy:gemini-3.1-pro-low
