province,health_zone,health_area,locality,facility_type,facility_name,grid3id
Tshopo,Ubundu,Mungamba Fataki,Batiuta,Poste de Santé,Bayugu,KSPH_TP_59C9CB7023
Tshopo,Ubundu,Mungamba Fataki,Mungamba Fataki,Centre de Santé,Mungamba Fataki,KSPH_TP_B71EA8E708
Tshopo,Ubundu,Mungamba Fataki,Mungamba Fataki,Site Soin Communautaire,Mungambafataki,KSPH_TP_B8F5C4C5F7
Tshopo,Ubundu,Mungamba Fataki,Obiatuku,Poste de Santé,Obiatuku,KSPH_TP_55238C9B20
Tshopo,Ubundu,Munyonge,Babote Sud,Poste de Santé,Babote Sud,KSPH_TP_846525F008
Tshopo,Ubundu,Munyonge,Batiamoliko,Site Soin Communautaire,Batiamoliko,KSPH_TP_3F61C6A46B
Tshopo,Ubundu,Munyonge,Batiokungu 1,Poste de Santé,Batiokungu 1,KSPH_TP_EE4F254AF9
Tshopo,Ubundu,Munyonge,Munyonge,Centre de Santé de Référence,Munyonge,KSPH_TP_AC5CCD164B
Tshopo,Ubundu,Ndjale,Bakebena,Poste de Santé,Bakebena,KSPH_TP_B883CBD355
Tshopo,Ubundu,Ndjale,Banataba,Site Soin Communautaire,Banataba,KSPH_TP_668A63A370
Tshopo,Ubundu,Ndjale,Cafco Lilo,Poste de Santé,Cafco Lilo,KSPH_TP_E51742B1B4
Tshopo,Ubundu,Ndjale,Misenge Usimame,Site Soin Communautaire,Misenge Usimame,KSPH_TP_21D187A3C8
Tshopo,Ubundu,Ndjale,Ndjale 3,Centre de Santé,Ndjale,KSPH_TP_AC552B6268
Tshopo,Ubundu,Obilo,Bagwase 2,Poste de Santé,Lusa,KSPH_TP_E5AD88F5FD
Tshopo,Ubundu,Obilo,Obilo,Centre de Santé de Référence,Obilo,KSPH_TP_F0CED18E43
Tshopo,Ubundu,Obilo,Pk 73,Poste de Santé,Oluko,KSPH_TP_8CF210D92D
Tshopo,Ubundu,Obilo,,Poste de Santé,Pk93,GRID3_4CF08436AC
Tshopo,Ubundu,St Casimir,P K 25,Centre de Santé,St Casimir,KSPH_TP_0C48CE9414
Tshopo,Ubundu,Ubundu,Bamuyungu,Site Soin Communautaire,Babolemba,KSPH_TP_6B9B0AB3F9
Tshopo,Ubundu,Ubundu,Commercial,Hôpital Général de Référence,Ubundu,KSPH_TP_2AF2D7C3AC
Tshopo,Ubundu,Ubundu,Bakumu,Centre de Santé,Ubundu,KSPH_TP_90472F5655
Tshopo,Ubundu,Ubundu,Commercial,Bureau Central de la Zone de Santé,Ubundu,KSPH_TP_A21772DC71
Tshopo,Wanierukula,Azambao,Azambao,Centre de Santé de Référence,Azambao,KSPH_TP_1E03D5EC31
Tshopo,Wanierukula,Azambao,Bamakembe,Poste de Santé,Bamakembe,KSPH_TP_CEF548FB86
Tshopo,Wanierukula,Azambao,Bamunya,Poste de Santé,Bamunya,KSPH_TP_609ADF56C0
Tshopo,Wanierukula,Azambao,Banie Mumbu,Poste de Santé,Banyamumbu,KSPH_TP_3A25A4ACE2
Tshopo,Wanierukula,Azambao,,Site Soin Communautaire,Koleta,GRID3_1F9941659A
Tshopo,Wanierukula,Azambao,Bamongoi,Poste de Santé,Ngela,KSPH_TP_059D2D37FA
Tshopo,Wanierukula,Babingi,Wanie Kimba 1,Site Soin Communautaire,Babingi,KSPH_TP_7992506E32
Tshopo,Wanierukula,Babingi,Babingi,Centre de Santé,Babingi,KSPH_TP_F724F807FB
Tshopo,Wanierukula,Babingi,Babingi,Poste de Santé,Umoja Bdom,KSPH_TP_D23393A2D3
Tshopo,Wanierukula,Babogena,Babongena 2,Centre de Santé,Babongena,KSPH_TP_88B2BCD8E4
Tshopo,Wanierukula,Babogena,Balamboli,Poste de Santé,Balambola,KSPH_TP_8C8DFC8660
Tshopo,Wanierukula,Babogena,Bambakita,Poste de Santé,Bambakita,KSPH_TP_F31C92BF0C
Tshopo,Wanierukula,Babogombe,Babogombe,Centre de Santé,Babogombe,KSPH_TP_41DA38B469
Tshopo,Wanierukula,Babogombe,Base Obilo,Site Soin Communautaire,Baselobilo,KSPH_TP_6079D3D89B
Tshopo,Wanierukula,Babogombe,Batende,Poste de Santé,Batende,KSPH_TP_DE4DADE01E
Tshopo,Wanierukula,Babogombe,Batikaboya,Poste de Santé,Batikaboya,KSPH_TP_8518AE8EA7
Tshopo,Wanierukula,Babogombe,,Site Soin Communautaire,Intervention,GRID3_AC3A34817E
Tshopo,Wanierukula,Babogombe,Maiko,Poste de Santé,Maiko,KSPH_TP_B9E7E9AA6F
Tshopo,Wanierukula,Bafwaboli,Badibu 1,Poste de Santé,Badibu,KSPH_TP_C1BC4A3B85
Tshopo,Wanierukula,Bafwaboli,Badibu 2,Centre de Santé,Bafwaboli,KSPH_TP_85BF783CAE
Tshopo,Wanierukula,Bafwaboli,Babudjango,Site Soin Communautaire,Bafwaboli,KSPH_TP_599E645841
Tshopo,Wanierukula,Basukwambao,Basukwambao,Centre de Santé,Basukwambao,KSPH_TP_29587DB380
Tshopo,Wanierukula,Kipokoso,Sometra,Poste de Santé,Cnca,KSPH_TP_A6AE7D7E8A
Tshopo,Wanierukula,Kipokoso,Bambundje 3,Poste de Santé,Kayete,KSPH_TP_2C34583086
Tshopo,Wanierukula,Kipokoso,Kipokoso,Centre de Santé,Kipokoso,KSPH_TP_C222467795
Tshopo,Wanierukula,Kipokoso,Bambundje 2,Hôpital Général de Référence,Wanierukula,KSPH_TP_1D807A1E5E
Tshopo,Wanierukula,Kipokoso,Sometra,Bureau Central de la Zone de Santé,Wanierukula,KSPH_TP_0F215DF787
Tshopo,Wanierukula,Logale,Bafwabolii,Centre de Santé,Logale,KSPH_TP_E728E57572
Tshopo,Wanierukula,Madula,Baliambobi,Poste de Santé,Bethsaida,KSPH_TP_B4AF116E08
Tshopo,Wanierukula,Madula,Babombilo 1,Centre de Santé,Madula,KSPH_TP_A483E167B1
Tshopo,Wanierukula,Madula,Babombilo 1,Poste de Santé,Salama,KSPH_TP_1EDDAC0315
Tshopo,Wanierukula,Madula,Sinia,Site Soin Communautaire,Sinia,KSPH_TP_2E9C84A3B6
Tshopo,Wanierukula,Makana,Banakanuke 3,Centre de Santé,Bethsaida,KSPH_TP_B713C2CC62
Tshopo,Wanierukula,Makana,Banakanuke 3,Centre Médical,Et Aidema,KSPH_TP_872D088185
Tshopo,Wanierukula,Makana,Bakilo 2,Centre de Santé de Référence,Makana,KSPH_TP_31269B3E86
Tshopo,Wanierukula,Makana,Bayangana,Site Soin Communautaire,Makana,KSPH_TP_5E32962102
Tshopo,Wanierukula,Makana,Scipec,Centre Médical,Scipec,KSPH_TP_46ECD97091
Tshopo,Wanierukula,Mobi,Bakuba,Centre de Santé,Mobi,KSPH_TP_C1492D9398
Tshopo,Wanierukula,Mobi,Batiabolemba,Dispensaire,Saint Luc,KSPH_TP_2C98E3A289
Tshopo,Wanierukula,Parizi,Bangose,Poste de Santé,Bangose,KSPH_TP_9DD352C473
Tshopo,Wanierukula,Parizi,Batianguma,Poste de Santé,Batianguma,KSPH_TP_4BD2EC35C5
Tshopo,Wanierukula,Parizi,,Site Soin Communautaire,Batieti,GRID3_626A06C1F7
Tshopo,Wanierukula,Parizi,Mondeke,Poste de Santé,Mondeke,KSPH_TP_D7D6026A20
Tshopo,Wanierukula,Parizi,Mbao,Centre de Santé de Référence,Parizi,KSPH_TP_3AC03F056D
Tshopo,Wanierukula,Salambongo,,Site Soin Communautaire,Lokenya,GRID3_55F28D438F
Tshopo,Wanierukula,Salambongo,Babaguluii,Centre de Santé,Salambongo,KSPH_TP_A5F8B94CC0
Tshopo,Wanierukula,Uma,,Site Soin Communautaire,Laamu,GRID3_8FB1132182
Tshopo,Wanierukula,Uma,Umai,Centre de Santé,Uma,KSPH_TP_DD610241EF
Tshopo,Wanierukula,Uma,Babogombe,Site Soin Communautaire,Uma,KSPH_TP_5FB835FA92
Tshopo,Wanierukula,Uma,Basukwambula,Site Soin Communautaire,Uma,KSPH_TP_5CC4895423
Tshopo,Yabaondo,Baluola,Yabealea,Centre de Santé,Baluola,KSPH_TP_1115908D7F
Tshopo,Yabaondo,Baluola,Itendele,Site Soin Communautaire,Itendele,KSPH_TP_63A9D2F77B
Tshopo,Yabaondo,Baluola,Yalosambo,Bureau Central de la Zone de Santé,Yabaondo,KSPH_TP_534EF09167
Tshopo,Yabaondo,Baluola,Yalosambo,Hôpital Général de Référence,Yabaondo,KSPH_TP_DABDACA525
Tshopo,Yabaondo,Baluola,Yawenga,Site Soin Communautaire,Yawenga,KSPH_TP_5AAC7047AB
Tshopo,Yabaondo,Bohuma,Yabolenga,Centre de Santé,Bohuma,KSPH_TP_ED85766440
Tshopo,Yabaondo,Bohuma,Yabwamela,Centre de Santé,Jordanie,KSPH_TP_52BBA7C62F
Tshopo,Yabaondo,Bohuma,Mbole Bohuma,Poste de Santé,Mbole Bohuma,KSPH_TP_44BF08B47B
Tshopo,Yabaondo,Bohuma,Yaetalema,Site Soin Communautaire,Se Yaitalema,KSPH_TP_2C7E91838B
Tshopo,Yabaondo,Botumanya,Botumanya,Centre de Santé,Botumanya,KSPH_TP_22DE4AA7AA
Tshopo,Yabaondo,Botumanya,Lisumba,Poste de Santé,Lisumba,KSPH_TP_D7BEDA84E2
Tshopo,Yabaondo,Botumanya,Yaeguma,Poste de Santé,Yaeguma,KSPH_TP_3738023C2A
Tshopo,Yabaondo,Ifulu,Bolumbu,Poste de Santé,Bolumbu,KSPH_TP_F8BA751025
Tshopo,Yabaondo,Ifulu,Boulu,Poste de Santé,Boulu,KSPH_TP_7494AFB9D4
Tshopo,Yabaondo,Ifulu,Boulu,Site Soin Communautaire,Boulu,KSPH_TP_DFB41A5535
Tshopo,Yabaondo,Ifulu,Campement Lokoka,Site Soin Communautaire,Ifulu,KSPH_TP_39E57B412B
Tshopo,Yabaondo,Ifulu,Ifulu,Centre de Santé,Ifulu,KSPH_TP_9A74819C50
Tshopo,Yabaondo,Imbolo,Tolima,Poste de Santé,Aluwa,KSPH_TP_DA536E5469
Tshopo,Yabaondo,Imbolo,Kafalay,Centre Hopitalier,Imbolo,KSPH_TP_58D70CD683
Tshopo,Yabaondo,Imbolo,Tolima,Poste de Santé,Lacomm,KSPH_TP_CAEF049FA5
Tshopo,Yabaondo,Imbolo,Tolima,Site Soin Communautaire,Liboyo,KSPH_TP_8EF1301CFC
Tshopo,Yabaondo,Itenge Haut,Yaboila Botowa,Poste de Santé,Botowa,KSPH_TP_B690A95C17
Tshopo,Yabaondo,Itenge Haut,Yambula,Centre de Santé,Itenge Haut,KSPH_TP_940F2F34AA
Tshopo,Yabaondo,Itenge Haut,,Poste de Santé,Matale,GRID3_C4A885A960
Tshopo,Yabaondo,Itenge Haut,Yaboila Botowa,Site Soin Communautaire,Yaboila Botoa,KSPH_TP_5A11BC2362
Tshopo,Yabaondo,Ligasa Ancien,Dembole,Poste de Santé,Dembole,KSPH_TP_CE1FEDE989
Tshopo,Yabaondo,Ligasa Ancien,Ibole,Centre de Santé,Ibole,KSPH_TP_B8BBD1EEB8
Tshopo,Yabaondo,Ligasa Ancien,Liolua,Centre de Santé,Ligasa Ancien,KSPH_TP_1DDCB09A2D
Tshopo,Yabaondo,Ligasa Ancien,Yaombiti,Poste de Santé,Yaombiti,KSPH_TP_99F7F594EE
Tshopo,Yabaondo,Ligasa Ancien,Yaombiti,Site Soin Communautaire,Yaombiti Lobanga,KSPH_TP_2FB6CF65E1
Tshopo,Yabaondo,Ligasa Etat,Balembe,Poste de Santé,Balembe,KSPH_TP_8C67934760
Tshopo,Yabaondo,Ligasa Etat,Bautu,Site Soin Communautaire,Bautu 2,KSPH_TP_6CCFE2AD5C
Tshopo,Yabaondo,Ligasa Etat,Bombula,Poste de Santé,Bombula,KSPH_TP_261F409FF8
Tshopo,Yabaondo,Ligasa Etat,Ligasa Etat,Centre de Santé,Ligasa Etat,KSPH_TP_A005CDFA4F
Tshopo,Yabaondo,Ligasa Etat,Ligasa Etat,Site Soin Communautaire,Ligasa Etat,KSPH_TP_739E9E3ADE
Tshopo,Yabaondo,Ligasa Etat,Mosenge,Site Soin Communautaire,Mosenge,KSPH_TP_3E82796ED9
Tshopo,Yabaondo,Logoge,Lihombo,Poste de Santé,Lihombo,KSPH_TP_FECCC1DA0D
Tshopo,Yabaondo,Logoge,Bwembe,Centre de Santé,Logoge,KSPH_TP_36DA00D373
Tshopo,Yabaondo,Logoge,Yamolinga,Site Soin Communautaire,Yamolinga,KSPH_TP_B100BEB238
Tshopo,Yabaondo,Malinda,Bolea,Centre Médical,Bethsaida,KSPH_TP_7642121E69
Tshopo,Yabaondo,Malinda,Bokone,Poste de Santé,Bokone,KSPH_TP_6E1D5AE21B
Tshopo,Yabaondo,Malinda,Bolea,Site Soin Communautaire,Bolea,KSPH_TP_95410E3E75
Tshopo,Yabaondo,Malinda,Ibila,Poste de Santé,Ibila Bolea,KSPH_TP_F9B597EE94
Tshopo,Yabaondo,Malinda,Malinda,Centre de Santé,Malinda,KSPH_TP_4CD90F4DD8
Tshopo,Yabaondo,Malinda,Mwembe,Site Soin Communautaire,Mwembe,KSPH_TP_89A8C19CDA
Tshopo,Yabaondo,Mumba Losuna,Mumba Losuna,Centre de Santé,Mumba,KSPH_TP_7C44B69487
Tshopo,Yabaondo,Mumba Losuna,Mumba Losuna,Centre de Santé de Référence,Mumba Losuna,KSPH_TP_E9CA19620E
Tshopo,Yabaondo,Mumba Losuna,Yabeonda,Site Soin Communautaire,Yabeonda,KSPH_TP_F394E7FA35
Tshopo,Yabaondo,Mumba Losuna,Yamofaya,Poste de Santé,Yamofaya,KSPH_TP_CCA5F493BA
Tshopo,Yabaondo,Mumba Losuna,Yema,Site Soin Communautaire,Yema,KSPH_TP_FDB28149CA
Tshopo,Yabaondo,Yabetuta,Bolene,Site Soin Communautaire,Bolene,KSPH_TP_70D7F4C884
Tshopo,Yabaondo,Yabetuta,Bolinga,Poste de Santé,Bolinga,KSPH_TP_6E0EF916A5
Tshopo,Yabaondo,Yabetuta,Bolinga,Site Soin Communautaire,Bolinga,KSPH_TP_6FC1C5EAFD
Tshopo,Yabaondo,Yabetuta,Yabetuta,Centre de Santé,Yabetuta,KSPH_TP_04400F37FC
Tshopo,Yabaondo,Yabetuta,Yailombo,Poste de Santé,Yailombo 2,KSPH_TP_07F395F978
Tshopo,Yabaondo,Yabetuta,Yaonda ' E 2,Poste de Santé,Yaondaie,KSPH_TP_74E49A6A4B
Tshopo,Yabaondo,Yabetuta,Yatwengo,Poste de Santé,Yatwengo Village,KSPH_TP_B63ACD1728
Tshopo,Yabaondo,Yabetuta,Yaula 1,Site Soin Communautaire,Yaula 1,KSPH_TP_5DC8B4BC1B
Tshopo,Yabaondo,Yaboila,Bosuka,Poste de Santé,Bosaka,KSPH_TP_FE0BFD8B0A
Tshopo,Yabaondo,Yaboila,Bosuka,Site Soin Communautaire,Bosaka,KSPH_TP_7C10DF7FA4
Tshopo,Yabaondo,Yaboila,Liombo,Poste de Santé,Liombo,KSPH_TP_8B0376ECD5
Tshopo,Yabaondo,Yaboila,Yaboila,Centre de Santé,Yaboila,KSPH_TP_E13717DAA3
Tshopo,Yabaondo,Yaboila,Yafeta,Poste de Santé,Yaenge Yafeta,KSPH_TP_A1B307F5F8
Tshopo,Yabaondo,Yabolonga,Itenge Bas,Poste de Santé,Itenge Bas,KSPH_TP_CA8A12016B
Tshopo,Yabaondo,Yabolonga,Yabolonga,Centre de Santé,Yabolonga,KSPH_TP_BF30DD4E5C
Tshopo,Yabaondo,Yabolonga,Yabotumelase 1,Poste de Santé,Yabotumelase 2,KSPH_TP_0E564231F2
Tshopo,Yabaondo,Yaboseo,Iyomoi,Site Soin Communautaire,Iyomoi,KSPH_TP_A1D4D312B7
Tshopo,Yabaondo,Yaboseo,Yaboseo,Poste de Santé,Lingungu,KSPH_TP_DC0C179335
Tshopo,Yabaondo,Yaboseo,Loali,Site Soin Communautaire,Loali,KSPH_TP_0482AA0CD8
Tshopo,Yabaondo,Yaboseo,Yaboseo,Centre de Santé,Yaboseo,KSPH_TP_E537F6EC52
Tshopo,Yabaondo,Yaboseo,Yabwesu 1,Poste de Santé,Yabwesu,KSPH_TP_1FC0E4425C
Tshopo,Yabaondo,Yabwanza,Tolaw Central,Poste de Santé,Tolaw,KSPH_TP_A60A053593
Tshopo,Yabaondo,Yabwanza,Yabwanza,Centre de Santé,Yabwanza,KSPH_TP_816BDD20F4
Tshopo,Yabaondo,Yabwanza,Yalomba,Poste de Santé,Yalomba,KSPH_TP_895B2F4D1B
Tshopo,Yabaondo,Yabwanza,Yalomba,Site Soin Communautaire,Yalomba,KSPH_TP_16BD7707A9
Tshopo,Yabaondo,Yaenisa,Yaenisa 1,Centre de Santé,Yaenisa,KSPH_TP_1BB2E7181A
Tshopo,Yabaondo,Yaenisa,Yaenesa 2,Site Soin Communautaire,Yaenisa 2,KSPH_TP_84D0C8FEC8
Tshopo,Yabaondo,Yaenisa,Yangandi,Poste de Santé,Yangandi,KSPH_TP_7A0B16769E
Tshopo,Yabaondo,Yafunga,Boele,Poste de Santé,Boele,KSPH_TP_B164D7EB82
Tshopo,Yabaondo,Yafunga,Saf Bois,Poste de Santé,Safbois Jadora,KSPH_TP_BE5FC43966
Tshopo,Yabaondo,Yafunga,Yafunga,Centre de Santé,Yafunga,KSPH_TP_89877B5891
Tshopo,Yabaondo,Yafunga,Yatwengo Plantation,Dispensaire,Yatwengo Plantation,KSPH_TP_62A9B312F7
Tshopo,Yabaondo,Yafunga,Yolema,Poste de Santé,Yolema,KSPH_TP_EA3787B6F9
Tshopo,Yabaondo,Yalisingo,Bobela 1,Poste de Santé,Bobela,KSPH_TP_C795FEC47E
Tshopo,Yabaondo,Yalisingo,Bobela 1,Site Soin Communautaire,Bobela,KSPH_TP_A6DD7EA045
Tshopo,Yabaondo,Yalisingo,Yabealea 2,Poste de Santé,Yabealea 2,KSPH_TP_9E0ECBE8B9
Tshopo,Yabaondo,Yalisingo,Yabogole,Centre de Santé,Yalisingo,KSPH_TP_60C419AA90
Tshopo,Yabaondo,Yalisingo,Village  Yalisingo,Site Soin Communautaire,Yalisingo,KSPH_TP_39808D7970
Tshopo,Yabaondo,Yalisingo,Yalomba 2,Site Soin Communautaire,Yalomba 2,KSPH_TP_364D939910
Tshopo,Yabaondo,Yamohambe,Lisala Ngomba,Site Soin Communautaire,Lisala Ngomba,KSPH_TP_F7B2622F6C
Tshopo,Yabaondo,Yamohambe,Yabongonda,Poste de Santé,Yabongonda,KSPH_TP_1BD5B9A5AF
Tshopo,Yabaondo,Yamohambe,Yamohambe,Centre de Santé,Yamohambe,KSPH_TP_FF4214BA80
Tshopo,Yabaondo,Yanfira,Yanfira,Centre de Santé,Bomboko,KSPH_TP_569F282A11
Tshopo,Yabaondo,Yanfira,Ila Matonge,Poste de Santé,Ilambi Moke,KSPH_TP_97CBD6F298
Tshopo,Yabaondo,Yanfira,Yalolongi,Site Soin Communautaire,Yalolongi,KSPH_TP_4D05F1AEE7
Tshopo,Yabaondo,Yanfira,Yandjali 1,Poste de Santé,Yandjali,KSPH_TP_74B47F6376
Tshopo,Yabaondo,Yanfira,Yanfira,Centre de Santé,Yanfira,KSPH_TP_6FE1457366
Tshopo,Yabaondo,Yanguba,Bolanda,Poste de Santé,Bolanda,KSPH_TP_B0123BD3CB
Tshopo,Yabaondo,Yanguba,Bolanda,Site Soin Communautaire,Bolanda,KSPH_TP_8A2F8C31F3
Tshopo,Yabaondo,Yanguba,Djabir,Poste de Santé,Djabir,KSPH_TP_CB67EA9DF2
Tshopo,Yabaondo,Yanguba,Litongo,Site Soin Communautaire,Litongo,KSPH_TP_78B25D7BA1
Tshopo,Yabaondo,Yanguba,Matale,Poste de Santé,Matale,KSPH_TP_763B2BA060
Tshopo,Yabaondo,Yanguba,Yanguba,Centre de Santé,Yanguba,KSPH_TP_A25E14504C
Tshopo,Yabaondo,Yanguba,Yetoli,Poste de Santé,Yetoli,KSPH_TP_619822DFB2
Tshopo,Yabaondo,Yanguba,Yetoli,Site Soin Communautaire,Yetoli,KSPH_TP_9385B8A0FB
Tshopo,Yabaondo,Yatumbo,Yatumbo 1,Site Soin Communautaire,Yabumbo 1,KSPH_TP_893D24FA5B
Tshopo,Yabaondo,Yatumbo,Yatumbo 2,Centre de Santé,Yatumbo,KSPH_TP_AC4E56C6C6
Tshopo,Yabaondo,Yatumbo,Yatumbo 1,Poste de Santé,Yatumbo 1,KSPH_TP_550F20C77F
Tshopo,Yahisuli,Bolongo Bas,Bolongo Bas,Centre de Santé,Bolongo Bas,KSPH_TP_B76368C9CA
Tshopo,Yahisuli,Bolongo Bas,Bolongo Haut,Poste de Santé,Bolongo Haut,KSPH_TP_D11651B62F
Tshopo,Yahisuli,Bolongo Bas,Iziro,Site Soin Communautaire,Iziro,KSPH_TP_68CAA39456
Tshopo,Yahisuli,Bolongo Bas,Olongo,Poste de Santé,Olongo,KSPH_TP_F1CFCBADD7
Tshopo,Yahisuli,Bolongo Bas,Ombesanga,Poste de Santé,Ombesanga,KSPH_TP_0D95A7C5BE
Tshopo,Yahisuli,Bolongo Bas,Yalitolombo,Site Soin Communautaire,Yatilombo,KSPH_TP_A0F527F065
Tshopo,Yahisuli,Ekondi,Yalimo,Centre de Santé,Ekondi,KSPH_TP_68DF4B3CD8
Tshopo,Yahisuli,Ekondi,Lingudia,Site Soin Communautaire,Lingudia,KSPH_TP_ECDBB50222
Tshopo,Yahisuli,Ekondi,Yandia,Poste de Santé,Yandia,KSPH_TP_6F6B88CD7F
Tshopo,Yahisuli,Ekondi,Yatola 1,Site Soin Communautaire,Yatola 1,KSPH_TP_4BFD2399C2
Tshopo,Yahisuli,Likolo,Basingo,Site Soin Communautaire,Basingo 1,KSPH_TP_0E7A1767CF
Tshopo,Yahisuli,Likolo,Matongo,Site Soin Communautaire,Basingo 2 Matongo,KSPH_TP_DFE618B523
Tshopo,Yahisuli,Likolo,Yabiango,Centre de Santé,Likolo,KSPH_TP_2B00D2CF8A
Tshopo,Yahisuli,Likolo,Yaileko,Site Soin Communautaire,Likolo,KSPH_TP_1DCCC17305
Tshopo,Yahisuli,Likolo,Wety,Poste de Santé,Weti,KSPH_TP_FEA5D03455
Tshopo,Yahisuli,Likolo,Yailonde,Site Soin Communautaire,Yailonde,KSPH_TP_DF13372EC5
Tshopo,Yahisuli,Loya,Basongo,Site Soin Communautaire,Loya,KSPH_TP_7AA1DD8608
Tshopo,Yahisuli,Loya,Yaolifa,Centre de Santé,Loya,KSPH_TP_683FFEB005
Tshopo,Yahisuli,Loya,Yailombo,Poste de Santé,Yailombo,KSPH_TP_02A1EC02EB
Tshopo,Yahisuli,Mokombe,Mokombe,Centre Médical,Bondeko 1,KSPH_TP_DFFD6B210F
Tshopo,Yahisuli,Mokombe,Yasanga 1,Centre Médical,Bondeko 3,KSPH_TP_F1FDF2A786
Tshopo,Yahisuli,Mokombe,Mokombe,Centre de Santé de Référence,Mokombe,KSPH_TP_9E1055AAF6
Tshopo,Yahisuli,Mokombe,Mokombe,Site Soin Communautaire,Mokombe,KSPH_TP_6547760354
Tshopo,Yahisuli,Mokombe,Yasanga 2,Site Soin Communautaire,Wehe,KSPH_TP_32AE2C578A
Tshopo,Yahisuli,Mokombe,Yaokondou,Poste de Santé,Yaokondou,KSPH_TP_B97FD2459A
Tshopo,Yahisuli,Mokombe,Yasanga 1,Poste de Santé,Yasanga 1,KSPH_TP_0F0167D0B6
Tshopo,Yahisuli,Mokombe,Yasanga 3,Poste de Santé,Yasanga 3,KSPH_TP_6E6FFC2506
Tshopo,Yahisuli,Monoli,Liotu Ancien,Poste de Santé,Liutu Ancien,KSPH_TP_D6BBCABED3
Tshopo,Yahisuli,Monoli,Monoli 2,Centre de Santé,Monoli,KSPH_TP_051D7B8F86
Tshopo,Yahisuli,Monoli,Monoli 3,Site Soin Communautaire,Monoli 3,KSPH_TP_8C85BE4507
Tshopo,Yahisuli,Monoli,Monoli 4,Poste de Santé,Monoli 4,KSPH_TP_3A5D22A4F1
Tshopo,Yahisuli,Monoli,Yaosamo,Poste de Santé,Yausamo,KSPH_TP_C37E3B5385
Tshopo,Yahisuli,Monoli,Yaosamo,Site Soin Communautaire,Yausamo,KSPH_TP_F04EA55D46
Tshopo,Yahisuli,Wenge Bas,Localite Wenge Bas,Dispensaire,Renewable Solution,KSPH_TP_12C411F226
Tshopo,Yahisuli,Wenge Bas,Ilamba,Site Soin Communautaire,Wenge Bas,KSPH_TP_853D0C4B54
Tshopo,Yahisuli,Wenge Bas,Localite Wenge Bas,Centre de Santé de Référence,Wenge Bas,KSPH_TP_E7F088765C
Tshopo,Yahisuli,Wenge Bas,Yambula,Poste de Santé,Yambula,KSPH_TP_30DE9F7B49
Tshopo,Yahisuli,Wenge Bas,Yambula,Site Soin Communautaire,Yambula,KSPH_TP_B2E41F3476
Tshopo,Yahisuli,Wenge Bas,Yasanga,Site Soin Communautaire,Yasanga Rive,KSPH_TP_A0900D9B06
Tshopo,Yahisuli,Wenge Bas,Yasanga,Poste de Santé,Yasanga Rive,KSPH_TP_3E92DFD905
Tshopo,Yahisuli,Wenge Bas,Yekongo,Site Soin Communautaire,Yekongo,KSPH_TP_65C7608DE6
Tshopo,Yahisuli,Wenge Haut,Litho Rive,Site Soin Communautaire,Litho Rive Ekeli,KSPH_TP_CD82FA003B
Tshopo,Yahisuli,Wenge Haut,Litho Rive,Site Soin Communautaire,Litho Rive Molokayi,KSPH_TP_3900FB386C
Tshopo,Yahisuli,Wenge Haut,Litho Route,Poste de Santé,Litho Route,KSPH_TP_3796EBA4AB
Tshopo,Yahisuli,Wenge Haut,Wenge Haut,Centre de Santé,Wenge Haut,KSPH_TP_35619C4E41
Tshopo,Yahisuli,Wenge Haut,Yakoko,Poste de Santé,Yakoko,KSPH_TP_05D0A260CF
Tshopo,Yahisuli,Wenge Haut,Yaolombo Rive,Site Soin Communautaire,Yaolombo Rive,KSPH_TP_E8CF27926E
Tshopo,Yahisuli,Yaeme,Yawembo,Dispensaire,Baluolambila,KSPH_TP_5C81914D17
Tshopo,Yahisuli,Yaeme,Lingundja,Site Soin Communautaire,Lingundja,KSPH_TP_B48C26017A
Tshopo,Yahisuli,Yaeme,Yaeme,Centre de Santé,Yaeme,KSPH_TP_F8CCE3B603
Tshopo,Yahisuli,Yaeme,Yafala,Site Soin Communautaire,Yafala,KSPH_TP_0C556191C3
Tshopo,Yahisuli,Yaeme,Yaolenda,Site Soin Communautaire,Yaolenda,KSPH_TP_2B47D5C885
Tshopo,Yahisuli,Yaeme,Yasuma,Poste de Santé,Yasuma,KSPH_TP_FDD9626061
Tshopo,Yahisuli,Yaeme,Yawembo,Poste de Santé,Yawembo,KSPH_TP_9865820E4B
Tshopo,Yahisuli,Yafala,Lisimo,Site Soin Communautaire,Lisimo,KSPH_TP_49B031F8E3
Tshopo,Yahisuli,Yafala,,Site Soin Communautaire,Toshimo,GRID3_2E912743C1
Tshopo,Yahisuli,Yafala,Yafalai,Centre de Santé,Yafala,KSPH_TP_53CF0324EB
Tshopo,Yahisuli,Yafeta,Lianga,Site Soin Communautaire,Lianga,KSPH_TP_BAC7CB55C4
Tshopo,Yahisuli,Yafeta,Yaelinda,Site Soin Communautaire,Yaelinda,KSPH_TP_3C60709EBA
Tshopo,Yahisuli,Yafeta,Yafeta,Centre de Santé,Yafeta,KSPH_TP_C8B100F69A
Tshopo,Yahisuli,Yafeta,Yandibi,Poste de Santé,Yandibi,KSPH_TP_4F31CD76D9
Tshopo,Yahisuli,Yafeta,Yaolelemu,Poste de Santé,Yaolelemu,KSPH_TP_1D80E7BCF5
